date,kota,month,month_sin,month_cos,ihk_kel_01_mtm,ihk_kel_03_mtm,ihk_kel_06_mtm,gt_harga_beras,gt_harga_cabai,gt_harga_telur,gt_harga_daging_ayam,gt_harga_minyak_goreng,gt_harga_bawang,gt_tiket_pesawat,gt_tiket_kereta,gt_harga_bensin,kurs_usd_idr,bi_rate_percent,harga_bbm_pertamax,oceanic_nino_index,is_ramadan,is_lebaran,pre_lebaran_1m,is_dry_season,is_rainy_season,is_el_nino,is_la_nina,bbm_price_hike_event,bi_rate_hike_event,ihk_umum_mtm_lag1,ihk_umum_mtm_lag2,ihk_umum_mtm_lag3,inflasi_general_mtm_lag1,inflasi_general_mtm_lag2,inflasi_general_mtm_lag3,inflasi_core_mtm_lag1,inflasi_core_mtm_lag2,inflasi_core_mtm_lag3,inflasi_administered_price_mtm_lag1,inflasi_administered_price_mtm_lag2,inflasi_administered_price_mtm_lag3,inflasi_volatile_good_mtm_lag1,inflasi_volatile_good_mtm_lag2,inflasi_volatile_good_mtm_lag3,gt_harga_beras_lag1,gt_harga_beras_lag2,gt_harga_beras_lag3,gt_harga_cabai_lag1,gt_harga_cabai_lag2,gt_harga_cabai_lag3,gt_harga_telur_lag1,gt_harga_telur_lag2,gt_harga_telur_lag3,gt_harga_daging_ayam_lag1,gt_harga_daging_ayam_lag2,gt_harga_daging_ayam_lag3,gt_harga_minyak_goreng_lag1,gt_harga_minyak_goreng_lag2,gt_harga_minyak_goreng_lag3,gt_harga_bawang_lag1,gt_harga_bawang_lag2,gt_harga_bawang_lag3,gt_tiket_pesawat_lag1,gt_tiket_pesawat_lag2,gt_tiket_pesawat_lag3,gt_tiket_kereta_lag1,gt_tiket_kereta_lag2,gt_tiket_kereta_lag3,gt_harga_bensin_lag1,gt_harga_bensin_lag2,gt_harga_bensin_lag3,kurs_usd_idr_lag1,kurs_usd_idr_lag2,kurs_usd_idr_lag3,bi_rate_percent_lag1,bi_rate_percent_lag2,bi_rate_percent_lag3,harga_bbm_pertamax_lag1,harga_bbm_pertamax_lag2,harga_bbm_pertamax_lag3,oceanic_nino_index_lag1,oceanic_nino_index_lag2,oceanic_nino_index_lag3,ihk_umum_mtm_roll_mean_3,ihk_umum_mtm_roll_std_3,ihk_umum_mtm_roll_mean_6,ihk_umum_mtm_roll_std_6,inflasi_general_mtm_roll_mean_3,inflasi_general_mtm_roll_std_3,inflasi_general_mtm_roll_mean_6,inflasi_general_mtm_roll_std_6,inflasi_core_mtm_roll_mean_3,inflasi_core_mtm_roll_std_3,inflasi_core_mtm_roll_mean_6,inflasi_core_mtm_roll_std_6,inflasi_administered_price_mtm_roll_mean_3,inflasi_administered_price_mtm_roll_std_3,inflasi_administered_price_mtm_roll_mean_6,inflasi_administered_price_mtm_roll_std_6,inflasi_volatile_good_mtm_roll_mean_3,inflasi_volatile_good_mtm_roll_std_3,inflasi_volatile_good_mtm_roll_mean_6,inflasi_volatile_good_mtm_roll_std_6,gt_harga_beras_diff1,gt_harga_beras_pct_change,gt_harga_cabai_diff1,gt_harga_cabai_pct_change,gt_harga_telur_diff1,gt_harga_telur_pct_change,gt_harga_daging_ayam_diff1,gt_harga_daging_ayam_pct_change,gt_harga_minyak_goreng_diff1,gt_harga_minyak_goreng_pct_change,gt_harga_bawang_diff1,gt_harga_bawang_pct_change,gt_tiket_pesawat_diff1,gt_tiket_pesawat_pct_change,gt_tiket_kereta_diff1,gt_tiket_kereta_pct_change,gt_harga_bensin_diff1,gt_harga_bensin_pct_change,gt_harga_beras_lag1_diff1,gt_harga_beras_lag1_pct_change,gt_harga_beras_lag2_diff1,gt_harga_beras_lag2_pct_change,gt_harga_beras_lag3_diff1,gt_harga_beras_lag3_pct_change,gt_harga_cabai_lag1_diff1,gt_harga_cabai_lag1_pct_change,gt_harga_cabai_lag2_diff1,gt_harga_cabai_lag2_pct_change,gt_harga_cabai_lag3_diff1,gt_harga_cabai_lag3_pct_change,gt_harga_telur_lag1_diff1,gt_harga_telur_lag1_pct_change,gt_harga_telur_lag2_diff1,gt_harga_telur_lag2_pct_change,gt_harga_telur_lag3_diff1,gt_harga_telur_lag3_pct_change,gt_harga_daging_ayam_lag1_diff1,gt_harga_daging_ayam_lag1_pct_change,gt_harga_daging_ayam_lag2_diff1,gt_harga_daging_ayam_lag2_pct_change,gt_harga_daging_ayam_lag3_diff1,gt_harga_daging_ayam_lag3_pct_change,gt_harga_minyak_goreng_lag1_diff1,gt_harga_minyak_goreng_lag1_pct_change,gt_harga_minyak_goreng_lag2_diff1,gt_harga_minyak_goreng_lag2_pct_change,gt_harga_minyak_goreng_lag3_diff1,gt_harga_minyak_goreng_lag3_pct_change,gt_harga_bawang_lag1_diff1,gt_harga_bawang_lag1_pct_change,gt_harga_bawang_lag2_diff1,gt_harga_bawang_lag2_pct_change,gt_harga_bawang_lag3_diff1,gt_harga_bawang_lag3_pct_change,gt_tiket_pesawat_lag1_diff1,gt_tiket_pesawat_lag1_pct_change,gt_tiket_pesawat_lag2_diff1,gt_tiket_pesawat_lag2_pct_change,gt_tiket_pesawat_lag3_diff1,gt_tiket_pesawat_lag3_pct_change,gt_tiket_kereta_lag1_diff1,gt_tiket_kereta_lag1_pct_change,gt_tiket_kereta_lag2_diff1,gt_tiket_kereta_lag2_pct_change,gt_tiket_kereta_lag3_diff1,gt_tiket_kereta_lag3_pct_change,gt_harga_bensin_lag1_diff1,gt_harga_bensin_lag1_pct_change,gt_harga_bensin_lag2_diff1,gt_harga_bensin_lag2_pct_change,gt_harga_bensin_lag3_diff1,gt_harga_bensin_lag3_pct_change,kota_jakarta,kota_makassar,kota_medan,kota_surabaya,ihk_umum_mtm,inflasi_general_mtm,inflasi_core_mtm,inflasi_administered_price_mtm,inflasi_volatile_good_mtm
2020-12-01,jakarta,12,-2.45e-16,1.0,1.07,0.03,0.29,32,39,66,88,9,51,64.0,28.0,19.0,14102.22304,3.75,9000,-1.1,0,0,0.0,0,1,0,1,0,0,0.2,-0.02,-0.18,0.28,0.07,-0.05,0.06,0.04,0.13,0.16,-0.15,-0.19,1.31,0.4,-0.6,35.0,34.0,37.0,26.0,25.0,21.0,57.0,66.0,53.0,71.0,59.0,51.0,11.0,10.0,10.0,44.0,41.0,41.0,72.0,52.0,38.0,29.0,23.0,15.0,21.0,18.38,18.38,14165.6281,14675.39227,14773.71682,3.75,4.0,4.0,9000.0,9000.0,9000.0,-1.2,-1.1,-0.8,0.226666667,0.261023626,0.026666667,0.31353894,0.266666667,0.190350554,0.1,0.219453868,0.05,0.01,0.121666667,0.095376447,0.12,0.252388589,0.013333333,0.20539393,1.293333333,0.885117695,0.108333333,1.439741875,-3.0,-0.085714286,13.0,0.5,9.0,0.157894737,17.0,0.23943662,-2.0,-0.181818182,7.0,0.159090909,-8.0,-0.111111111,-1.0,-0.034482759,-2.0,-0.095238095,1.0,0.029411765,-3.0,-0.081081081,4.0,0.121212121,1.0,0.04,4.0,0.19047619,-5.0,-0.192307692,-9.0,-0.136363636,13.0,0.245283019,0.0,0.0,12.0,0.203389831,8.0,0.156862745,20.0,0.64516129,1.0,0.1,0.0,0.0,1.0,0.111111111,3.0,0.073170732,0.0,0.0,-7.0,-0.145833333,20.0,0.384615385,14.0,0.368421053,-11.0,-0.224489796,6.0,0.260869565,8.0,0.533333333,-7.0,-0.318181818,4.0,0.235294118,1.0,0.0625,-5.0,-0.238095238,1,0,0,0,0.5,0.45,0.05,0.35,2.17
2021-01-01,jakarta,1,0.5,0.866025404,0.65,0.01,-0.27,45,46,65,58,10,47,54.0,16.0,27.0,13991.593,3.75,9000,-0.9,0,0,0.0,0,1,0,1,0,0,0.5,0.2,-0.02,0.45,0.28,0.07,0.05,0.06,0.04,0.35,0.16,-0.15,2.17,1.31,0.4,32.0,35.0,34.0,39.0,26.0,25.0,66.0,57.0,66.0,88.0,71.0,59.0,9.0,11.0,10.0,51.0,44.0,41.0,64.0,72.0,52.0,28.0,29.0,23.0,19.0,21.0,18.38,14102.22304,14165.6281,14675.39227,3.75,3.75,4.0,9000.0,9000.0,9000.0,-1.1,-1.2,-1.1,0.356666667,0.150443788,0.156666667,0.251925915,0.33,0.104403065,0.16,0.20238577,0.083333333,0.049328829,0.118333333,0.094109865,0.106666667,0.27392213,-0.006666667,0.220423834,1.543333333,0.548573909,0.498333333,1.330494895,13.0,0.40625,7.0,0.179487179,-1.0,-0.015151515,-30.0,-0.340909091,1.0,0.111111111,-4.0,-0.078431373,-10.0,-0.15625,-12.0,-0.428571429,8.0,0.421052632,-3.0,-0.085714286,1.0,0.029411765,-3.0,-0.081081081,13.0,0.5,1.0,0.04,4.0,0.19047619,9.0,0.157894737,-9.0,-0.136363636,13.0,0.245283019,17.0,0.23943662,12.0,0.203389831,8.0,0.156862745,-2.0,-0.181818182,1.0,0.1,0.0,0.0,7.0,0.159090909,3.0,0.073170732,0.0,0.0,-8.0,-0.111111111,20.0,0.384615385,14.0,0.368421053,-1.0,-0.034482759,6.0,0.260869565,8.0,0.533333333,-2.0,-0.095238095,4.0,0.235294118,1.0,0.0625,1,0,0,0,0.37,0.26,0.14,-0.19,1.15
2021-02-01,jakarta,2,0.866025404,0.5,0.33,-0.01,0.44,74,48,76,73,14,51,44.0,20.0,28.0,13971.892,3.5,9000,-0.8,0,0,0.0,0,1,0,1,0,0,0.37,0.5,0.2,0.26,0.45,0.28,0.14,0.05,0.06,-0.19,0.35,0.16,1.15,2.17,1.31,45.0,32.0,35.0,46.0,39.0,26.0,65.0,66.0,57.0,58.0,88.0,71.0,10.0,9.0,11.0,47.0,51.0,44.0,54.0,64.0,72.0,16.0,28.0,29.0,27.0,19.0,21.0,13991.593,14102.22304,14165.6281,3.75,3.75,3.75,9000.0,9000.0,9000.0,-0.9,-1.1,-1.2,0.386666667,0.105987421,0.193333333,0.252797679,0.27,0.175214155,0.185,0.179192634,0.1,0.045825757,0.088333333,0.043550737,0.123333333,0.280237994,0.031666667,0.237016174,1.103333333,1.090748978,0.736666667,1.001152669,29.0,0.644444444,2.0,0.043478261,11.0,0.169230769,15.0,0.25862069,4.0,0.4,4.0,0.085106383,-10.0,-0.185185185,4.0,0.25,1.0,0.037037037,13.0,0.40625,-3.0,-0.085714286,1.0,0.029411765,7.0,0.179487179,13.0,0.5,1.0,0.04,-1.0,-0.015151515,9.0,0.157894737,-9.0,-0.136363636,-30.0,-0.340909091,17.0,0.23943662,12.0,0.203389831,1.0,0.111111111,-2.0,-0.181818182,1.0,0.1,-4.0,-0.078431373,7.0,0.159090909,3.0,0.073170732,-10.0,-0.15625,-8.0,-0.111111111,20.0,0.384615385,-12.0,-0.428571429,-1.0,-0.034482759,6.0,0.260869565,8.0,0.421052632,-2.0,-0.095238095,4.0,0.235294118,1,0,0,0,0.29,0.1,0.11,0.21,-0.01
2021-03-01,jakarta,3,1.0,6.12e-17,0.46,0.0,-0.05,85,77,70,72,14,49,51.0,24.0,30.0,14345.30652,3.5,9000,-0.7,0,0,0.0,0,0,0,1,0,0,0.29,0.37,0.5,0.1,0.26,0.45,0.11,0.14,0.05,0.21,-0.19,0.35,-0.01,1.15,2.17,74.0,45.0,32.0,48.0,46.0,39.0,76.0,65.0,66.0,73.0,58.0,88.0,14.0,10.0,9.0,51.0,47.0,51.0,44.0,54.0,64.0,20.0,16.0,28.0,28.0,27.0,19.0,13971.892,13991.593,14102.22304,3.5,3.75,3.75,9000.0,9000.0,9000.0,-0.8,-0.9,-1.1,0.25,0.144222051,0.238333333,0.189041442,0.146666667,0.098657657,0.206666667,0.150687314,0.073333333,0.090737717,0.061666667,0.059132619,0.013333333,0.200083316,0.066666667,0.211911931,0.566666667,0.580028735,0.93,0.77869121,11.0,0.148648649,29.0,0.604166667,-6.0,-0.078947368,-1.0,-0.01369863,0.0,0.0,-2.0,-0.039215686,7.0,0.159090909,4.0,0.2,2.0,0.071428571,29.0,0.644444444,13.0,0.40625,-3.0,-0.085714286,2.0,0.043478261,7.0,0.179487179,13.0,0.5,11.0,0.169230769,-1.0,-0.015151515,9.0,0.157894737,15.0,0.25862069,-30.0,-0.340909091,17.0,0.23943662,4.0,0.4,1.0,0.111111111,-2.0,-0.181818182,4.0,0.085106383,-4.0,-0.078431373,7.0,0.159090909,-10.0,-0.185185185,-10.0,-0.15625,-8.0,-0.111111111,4.0,0.25,-12.0,-0.428571429,-1.0,-0.034482759,1.0,0.037037037,8.0,0.421052632,-2.0,-0.095238095,1,0,0,0,0.09,0.08,-0.03,0.02,0.56
2021-04-01,jakarta,4,0.866025404,-0.5,0.06,0.06,-0.28,54,44,65,48,14,51,55.0,27.0,19.0,14485.39318,3.5,9000,-0.5,1,0,1.0,0,0,0,1,0,0,0.09,0.29,0.37,0.08,0.1,0.26,-0.03,0.11,0.14,0.02,0.21,-0.19,0.56,-0.01,1.15,85.0,74.0,45.0,77.0,48.0,46.0,70.0,76.0,65.0,72.0,73.0,58.0,14.0,14.0,10.0,49.0,51.0,47.0,51.0,44.0,54.0,24.0,20.0,16.0,30.0,28.0,27.0,14345.30652,13971.892,13991.593,3.5,3.5,3.75,9000.0,9000.0,9000.0,-0.7,-0.8,-0.9,0.156666667,0.115470054,0.256666667,0.162439732,0.103333333,0.025166115,0.216666667,0.141515606,0.073333333,0.090737717,0.078333333,0.065548964,0.113333333,0.09504385,0.11,0.183412104,0.233333333,0.293995465,0.888333333,0.818398843,-31.0,-0.364705882,-33.0,-0.428571429,-5.0,-0.071428571,-24.0,-0.333333333,0.0,0.0,2.0,0.040816327,4.0,0.078431373,3.0,0.125,-11.0,-0.366666667,11.0,0.148648649,29.0,0.644444444,13.0,0.40625,29.0,0.604166667,2.0,0.043478261,7.0,0.179487179,-6.0,-0.078947368,11.0,0.169230769,-1.0,-0.015151515,-1.0,-0.01369863,15.0,0.25862069,-30.0,-0.340909091,0.0,0.0,4.0,0.4,1.0,0.111111111,-2.0,-0.039215686,4.0,0.085106383,-4.0,-0.078431373,7.0,0.159090909,-10.0,-0.185185185,-10.0,-0.15625,4.0,0.2,4.0,0.25,-12.0,-0.428571429,2.0,0.071428571,1.0,0.037037037,8.0,0.421052632,1,0,0,0,0.09,0.13,0.14,0.11,0.15
2021-05-01,jakarta,5,0.5,-0.866025404,0.86,-0.03,0.34,43,27,44,75,11,41,53.0,33.0,21.0,14251.57667,3.5,9000,-0.4,1,1,0.0,0,0,0,0,0,0,0.09,0.09,0.29,0.13,0.08,0.1,0.14,-0.03,0.11,0.11,0.02,0.21,0.15,0.56,-0.01,54.0,85.0,74.0,44.0,77.0,48.0,65.0,70.0,76.0,48.0,72.0,73.0,14.0,14.0,14.0,51.0,49.0,51.0,55.0,51.0,44.0,27.0,24.0,20.0,19.0,30.0,28.0,14485.39318,14345.30652,13971.892,3.5,3.5,3.5,9000.0,9000.0,9000.0,-0.5,-0.7,-0.8,0.17,0.138564065,0.278333333,0.16203909,0.176666667,0.126622799,0.223333333,0.145968033,0.116666667,0.136503968,0.108333333,0.091524132,0.203333333,0.243789527,0.163333333,0.238970012,0.366666667,0.205993527,0.735,0.809734524,-11.0,-0.203703704,-17.0,-0.386363636,-21.0,-0.323076923,27.0,0.5625,-3.0,-0.214285714,-10.0,-0.196078431,-2.0,-0.036363636,6.0,0.222222222,2.0,0.105263158,-31.0,-0.364705882,11.0,0.148648649,29.0,0.644444444,-33.0,-0.428571429,29.0,0.604166667,2.0,0.043478261,-5.0,-0.071428571,-6.0,-0.078947368,11.0,0.169230769,-24.0,-0.333333333,-1.0,-0.01369863,15.0,0.25862069,0.0,0.0,0.0,0.0,4.0,0.4,2.0,0.040816327,-2.0,-0.039215686,4.0,0.085106383,4.0,0.078431373,7.0,0.159090909,-10.0,-0.185185185,3.0,0.125,4.0,0.2,4.0,0.25,-11.0,-0.366666667,2.0,0.071428571,1.0,0.037037037,1,0,0,0,0.33,0.32,0.24,0.48,0.39
2021-06-01,jakarta,6,1.22e-16,-1.0,-1.15,-0.01,-0.19,48,31,49,45,9,34,52.0,25.0,26.0,14266.53773,3.5,9000,-0.3,0,0,0.0,1,0,0,0,0,0,0.33,0.09,0.09,0.32,0.13,0.08,0.24,0.14,-0.03,0.48,0.11,0.02,0.39,0.15,0.56,43.0,54.0,85.0,27.0,44.0,77.0,44.0,65.0,70.0,75.0,48.0,72.0,11.0,14.0,14.0,41.0,51.0,49.0,53.0,55.0,51.0,33.0,27.0,24.0,21.0,19.0,30.0,14251.57667,14485.39318,14345.30652,3.5,3.5,3.5,9000.0,9000.0,9000.0,-0.4,-0.5,-0.7,0.083333333,0.250066658,0.166666667,0.204124145,0.096666667,0.241729877,0.121666667,0.167381799,0.173333333,0.057735027,0.123333333,0.087330789,0.126666667,0.3453018,0.07,0.259923066,-0.23,0.87429972,0.168333333,0.794189314,5.0,0.11627907,4.0,0.148148148,5.0,0.113636364,-30.0,-0.4,-2.0,-0.181818182,-7.0,-0.170731707,-1.0,-0.018867925,-8.0,-0.242424242,5.0,0.238095238,-11.0,-0.203703704,-31.0,-0.364705882,11.0,0.148648649,-17.0,-0.386363636,-33.0,-0.428571429,29.0,0.604166667,-21.0,-0.323076923,-5.0,-0.071428571,-6.0,-0.078947368,27.0,0.5625,-24.0,-0.333333333,-1.0,-0.01369863,-3.0,-0.214285714,0.0,0.0,0.0,0.0,-10.0,-0.196078431,2.0,0.040816327,-2.0,-0.039215686,-2.0,-0.036363636,4.0,0.078431373,7.0,0.159090909,6.0,0.222222222,3.0,0.125,4.0,0.2,2.0,0.105263158,-11.0,-0.366666667,2.0,0.071428571,1,0,0,0,-0.17,-0.16,0.14,-0.21,-1.23
2021-07-01,jakarta,7,-0.5,-0.866025404,-0.18,0.0,-0.03,33,31,46,32,9,32,29.0,9.0,18.38,14438.63619,3.5,9000,-0.3,0,0,0.0,1,0,0,0,0,0,-0.17,0.33,0.09,-0.16,0.32,0.13,0.14,0.24,0.14,-0.21,0.48,0.11,-1.23,0.39,0.15,48.0,43.0,54.0,31.0,27.0,44.0,49.0,44.0,65.0,45.0,75.0,48.0,9.0,11.0,14.0,34.0,41.0,51.0,52.0,53.0,55.0,25.0,33.0,27.0,26.0,21.0,19.0,14266.53773,14251.57667,14485.39318,3.5,3.5,3.5,9000.0,9000.0,9000.0,-0.3,-0.4,-0.5,0.12,0.259422435,0.138333333,0.180711557,0.08,0.24,0.091666667,0.153155694,0.15,0.085440037,0.111666667,0.089312187,0.106666667,0.348472859,0.11,0.228473193,-0.233333333,0.872142955,5.55e-17,0.635735794,-15.0,-0.3125,0.0,0.0,-3.0,-0.06122449,-13.0,-0.288888889,0.0,0.0,-2.0,-0.058823529,-23.0,-0.442307692,-16.0,-0.64,-13.0,-0.5,5.0,0.11627907,-11.0,-0.203703704,-31.0,-0.364705882,4.0,0.148148148,-17.0,-0.386363636,-33.0,-0.428571429,5.0,0.113636364,-21.0,-0.323076923,-5.0,-0.071428571,-30.0,-0.4,27.0,0.5625,-24.0,-0.333333333,-2.0,-0.181818182,-3.0,-0.214285714,0.0,0.0,-7.0,-0.170731707,-10.0,-0.196078431,2.0,0.040816327,-1.0,-0.018867925,-2.0,-0.036363636,4.0,0.078431373,-8.0,-0.242424242,6.0,0.222222222,3.0,0.125,5.0,0.238095238,2.0,0.105263158,-11.0,-0.366666667,1,0,0,0,0.2,0.08,0.07,0.05,0.14
2021-08-01,jakarta,8,-0.866025404,-0.5,-0.18,-0.03,0.09,33,60,52,0,10,32,34.0,10.0,18.38,14325.7135,3.5,9000,-0.4,0,0,0.0,1,0,0,0,0,0,0.2,-0.17,0.33,0.08,-0.16,0.32,0.07,0.14,0.24,0.05,-0.21,0.48,0.14,-1.23,0.39,33.0,48.0,43.0,31.0,31.0,27.0,46.0,49.0,44.0,32.0,45.0,75.0,9.0,9.0,11.0,32.0,34.0,41.0,29.0,52.0,53.0,9.0,25.0,33.0,18.38,26.0,21.0,14438.63619,14266.53773,14251.57667,3.5,3.5,3.5,9000.0,9000.0,9000.0,-0.3,-0.3,-0.4,0.133333333,0.276103845,0.151666667,0.196409436,-0.016666667,0.126622799,0.08,0.15504838,0.14,0.07,0.128333333,0.097860445,-0.046666667,0.142243922,0.078333333,0.224981481,-0.576666667,0.687192355,-0.105,0.687626352,0.0,0.0,29.0,0.8892105265800002,6.0,0.130434783,-32.0,-1.0,1.0,0.111111111,0.0,0.0,5.0,0.172413793,1.0,0.111111111,4.0,0.307692308,-15.0,-0.3125,5.0,0.11627907,-11.0,-0.203703704,0.0,0.0,4.0,0.148148148,-17.0,-0.386363636,-3.0,-0.06122449,5.0,0.113636364,-21.0,-0.323076923,-13.0,-0.288888889,-30.0,-0.4,27.0,0.5625,0.0,0.0,-2.0,-0.181818182,-3.0,-0.214285714,-2.0,-0.058823529,-7.0,-0.170731707,-10.0,-0.196078431,-23.0,-0.442307692,-1.0,-0.018867925,-2.0,-0.036363636,-16.0,-0.64,-8.0,-0.242424242,6.0,0.222222222,-13.0,-0.5,5.0,0.238095238,2.0,0.105263158,1,0,0,0,0.37,0.03,0.21,0.02,-0.64
2021-09-01,jakarta,9,-1.0,-1.84e-16,-0.68,0.0,-0.05,34,40,56,44,12,33,38.0,15.0,20.0,14185.67227,3.5,9000,-0.6,0,0,0.0,1,0,0,1,0,0,0.37,0.2,-0.17,0.03,0.08,-0.16,0.21,0.07,0.14,0.02,0.05,-0.21,-0.64,0.14,-1.23,33.0,33.0,48.0,60.0,31.0,31.0,52.0,46.0,49.0,0.0,32.0,45.0,10.0,9.0,9.0,32.0,32.0,34.0,34.0,29.0,52.0,10.0,9.0,25.0,18.38,18.38,26.0,14325.7135,14438.63619,14266.53773,3.5,3.5,3.5,9000.0,9000.0,9000.0,-0.4,-0.3,-0.3,0.146666667,0.254230866,0.115,0.228188519,0.023333333,0.060277138,0.06,0.162603813,0.136666667,0.070237692,0.155,0.060909769,0.07,0.06244998,0.098333333,0.224090755,-0.46,0.533291665,-0.345,0.65984089,1.0,0.03030303,-20.0,-0.333333333,4.0,0.076923077,44.0,-1.0,2.0,0.2,1.0,0.03125,4.0,0.117647059,5.0,0.5,3.0,0.176470588,0.0,0.0,-15.0,-0.3125,5.0,0.11627907,29.0,0.8892105265800002,0.0,0.0,4.0,0.148148148,6.0,0.130434783,-3.0,-0.06122449,5.0,0.113636364,-32.0,-1.0,-13.0,-0.288888889,-30.0,-0.4,1.0,0.111111111,0.0,0.0,-2.0,-0.181818182,0.0,0.0,-2.0,-0.058823529,-7.0,-0.170731707,5.0,0.172413793,-23.0,-0.442307692,-1.0,-0.018867925,1.0,0.111111111,-16.0,-0.64,-8.0,-0.242424242,4.0,0.307692308,-13.0,-0.5,5.0,0.238095238,1,0,0,0,-0.13,-0.04,0.13,0.14,-0.88
2021-10-01,jakarta,10,-0.866025404,0.5,-0.17,0.0,0.44,34,46,54,32,14,28,52.0,23.0,20.0,14127.4605,3.5,9000,-0.8,0,0,0.0,0,0,0,1,0,0,-0.13,0.37,0.2,-0.04,0.03,0.08,0.13,0.21,0.07,0.14,0.02,0.05,-0.88,-0.64,0.14,34.0,33.0,33.0,40.0,60.0,31.0,56.0,52.0,46.0,44.0,0.0,32.0,12.0,10.0,9.0,33.0,32.0,32.0,38.0,34.0,29.0,15.0,10.0,9.0,20.0,18.38,18.38,14185.67227,14325.7135,14438.63619,3.5,3.5,3.5,9000.0,9000.0,9000.0,-0.6,-0.4,-0.3,0.146666667,0.254230866,0.133333333,0.230188329,0.036666667,0.080208063,0.058333333,0.161792048,0.136666667,0.070237692,0.143333333,0.070332543,0.163333333,0.156311655,0.135,0.243536445,-0.483333333,0.493997301,-0.358333333,0.648549664,0.0,0.0,6.0,0.15,-2.0,-0.035714286,-12.0,-0.272727273,2.0,0.166666667,-5.0,-0.151515152,14.0,0.368421053,8.0,0.533333333,0.0,0.0,1.0,0.03030303,0.0,0.0,-15.0,-0.3125,-20.0,-0.333333333,29.0,0.8892105265800002,0.0,0.0,4.0,0.076923077,6.0,0.130434783,-3.0,-0.06122449,44.0,-1.0,-32.0,-1.0,-13.0,-0.288888889,2.0,0.2,1.0,0.111111111,0.0,0.0,1.0,0.03125,0.0,0.0,-2.0,-0.058823529,4.0,0.117647059,5.0,0.172413793,-23.0,-0.442307692,5.0,0.5,1.0,0.111111111,-16.0,-0.64,3.0,0.176470588,4.0,0.307692308,-13.0,-0.5,1,0,0,0,0.2,0.12,0.07,0.33,0.07
2021-11-01,jakarta,11,-0.5,0.866025404,1.13,0.25,0.47,39,54,59,86,31,40,60.0,26.0,22.0,14192.18545,3.5,9000,-0.9,0,0,0.0,0,1,0,1,0,0,0.2,-0.13,0.37,0.12,-0.04,0.03,0.07,0.13,0.21,0.33,0.14,0.02,0.07,-0.88,-0.64,34.0,34.0,33.0,46.0,40.0,60.0,54.0,56.0,52.0,32.0,44.0,0.0,14.0,12.0,10.0,28.0,33.0,32.0,52.0,38.0,34.0,23.0,15.0,10.0,20.0,20.0,18.38,14127.4605,14185.67227,14325.7135,3.5,3.5,3.5,9000.0,9000.0,9000.0,-0.8,-0.6,-0.4,0.153333333,0.263122278,0.143333333,0.241467734,0.15,0.206639783,0.066666667,0.178400299,0.123333333,0.05033223,0.131666667,0.055287129,0.28,0.122882057,0.116666667,0.214817752,0.126666667,1.036162793,-0.225,0.875642621,5.0,0.147058824,8.0,0.173913043,5.0,0.092592593,54.0,1.090909091,17.0,1.214285714,12.0,0.428571429,8.0,0.153846154,3.0,0.130434783,2.0,0.1,0.0,0.0,1.0,0.03030303,0.0,0.0,6.0,0.15,-20.0,-0.333333333,29.0,0.8892105265800002,-2.0,-0.035714286,4.0,0.076923077,6.0,0.130434783,-12.0,-0.272727273,44.0,-1.0,-32.0,-1.0,2.0,0.166666667,2.0,0.2,1.0,0.111111111,-5.0,-0.151515152,1.0,0.03125,0.0,0.0,14.0,0.368421053,4.0,0.117647059,5.0,0.172413793,8.0,0.533333333,5.0,0.5,1.0,0.111111111,0.0,0.0,3.0,0.176470588,4.0,0.307692308,1,0,0,0,0.39,0.37,0.17,0.37,1.19
2021-12-01,jakarta,12,-2.45e-16,1.0,1.57,0.01,0.44,33,84,77,89,23,34,63.0,31.0,19.0,14257.2713,3.5,9000,-0.9,0,0,0.0,0,1,0,1,0,0,0.39,0.2,-0.13,0.37,0.12,-0.04,0.17,0.07,0.13,0.37,0.33,0.14,1.19,0.07,-0.88,39.0,34.0,34.0,54.0,46.0,40.0,59.0,54.0,56.0,86.0,32.0,44.0,31.0,14.0,12.0,40.0,28.0,33.0,60.0,52.0,38.0,26.0,23.0,15.0,22.0,20.0,20.0,14192.18545,14127.4605,14185.67227,3.5,3.5,3.5,9000.0,9000.0,9000.0,-0.9,-0.8,-0.6,0.413333333,0.225905585,0.28,0.26,0.353333333,0.225462488,0.188333333,0.233359522,0.133333333,0.055075705,0.135,0.056480085,0.383333333,0.061101009,0.226666667,0.180296053,1.193333333,1.125003704,0.366666667,1.200027777,-6.0,-0.153846154,30.0,0.555555556,18.0,0.305084746,3.0,0.034883721,-8.0,-0.258064516,-6.0,-0.15,3.0,0.05,5.0,0.192307692,-3.0,-0.136363636,5.0,0.147058824,0.0,0.0,1.0,0.03030303,8.0,0.173913043,6.0,0.15,-20.0,-0.333333333,5.0,0.092592593,-2.0,-0.035714286,4.0,0.076923077,54.0,1.090909091,-12.0,-0.272727273,44.0,-1.0,17.0,1.214285714,2.0,0.166666667,2.0,0.2,12.0,0.428571429,-5.0,-0.151515152,1.0,0.03125,8.0,0.153846154,14.0,0.368421053,4.0,0.117647059,3.0,0.130434783,8.0,0.533333333,5.0,0.5,2.0,0.1,0.0,0.0,3.0,0.176470588,1,0,0,0,0.65,0.57,0.16,0.45,2.32
